"type","name","1-1-3","2-1","2-2","2-4","2-5","3-5","5-1","5-2","5-4","5-5","8-1-1","8-2","8-2-1","8-3","8-3-1","10-2-2","11-1","12-1","12-1-1","12-2","12-3"
1,"LE22I16",0.0319935,0.134143,0.348933,0.0421249,0.042147,-0.124926,-0.0557796,-0.279931,0.06798,0.0627166,0.0259362,-0.101401,0.350118,0.185114,0.321637,0.0524632,-0.118991,0.00604353,0.228064,-0.0879369,-0.63410900000000000000
1,"LE15C23",0.178438,0.0172064,-0.0460659,-0.256658,-0.844112,-0.0581405,0.0865303,0.0501152,0.0592277,0.0630433,-0.0959672,-0.0901572,0.0802805,-0.0575783,-0.0771798,-0.199456,0.0295004,0.0734437,-0.0669612,0.0320713,-0.28612400000000000000
1,"LE31N19",0.26663,-0.21578,-0.199802,0.157093,-0.148424,-0.201685,0.625027,0.0418274,-0.0470384,0.402982,-0.0691956,0.120607,-0.0815737,-0.10613,-0.167564,-0.137971,0.0940077,0.0357639,0.0385105,-0.161055,0.27590300000000000000
1,"LE7G15",-0.495879,-0.376095,0.0178334,0.00740019,0.238422,-0.0276647,0.0559609,0.0477601,-0.130129,0.103634,0.00831314,-0.0215538,-0.153544,-0.0110946,0.214268,0.0256468,0.226778,-0.23192,0.30734,0.357398,-0.35125400000000000000
1,"LE7B11",-0.231608,0.0684319,-0.197438,0.254847,0.271812,-0.189266,-0.221504,-0.233125,0.199638,-0.326112,0.0520408,-0.0677145,0.0250308,0.0840315,0.0571449,0.103857,-0.319365,-0.166302,-0.0750118,0.0658728,-0.55657700000000000000
1,"LE25I19",0.502577,-0.0682746,-0.0350766,-0.167034,-0.31014,-0.173308,0.0214552,0.168629,-0.335411,0.147439,0.0153234,0.0902049,0.164639,-0.0785092,-0.111179,0.05471,0.279526,-0.292761,-0.0527634,-0.241423,-0.37730500000000000000
1,"LE7C14",0.317068,-0.0765114,-0.0203075,0.169268,0.120314,0.0144026,0.0137503,-0.422916,-0.080967,0.0648263,-0.166659,0.153326,-0.127441,-0.028609,-0.412712,0.15101,-0.0846923,0.484772,0.177502,-0.115691,0.33393800000000000000
1,"LE2A12",0.252713,-0.0214124,0.197534,0.321591,-0.103298,-0.177401,0.12052,-0.0449988,0.281232,0.00600354,-0.0714114,0.00375374,0.427406,-0.262106,-0.105249,-0.0740091,-0.027748,0.280642,0.15957,-0.395528,0.34776300000000000000
1,"LE31J19",-0.106983,-0.14313,0.169018,0.131683,-0.0407099,0.142141,0.614828,-0.281262,0.0254496,0.344286,0.0777391,0.276537,0.194206,0.337409,0.122673,-0.0141273,0.178826,0.0649453,-0.0589034,-0.180409,-0.04958020000000000000
1,"LE6P19",-0.0235492,0.10502,0.054071,0.517497,0.705361,0.0725307,-0.0206496,-0.177231,0.0782754,0.161417,0.087713,0.131505,0.179125,0.0525419,0.00380016,0.0365786,0.226599,0.0192839,0.0108488,-0.0382818,0.19075200000000000000
1,"LE27A11",-0.202264,0.341489,0.395838,0.254662,0.209622,-0.100946,-0.0727897,-0.0684823,0.262014,0.0134597,0.318728,0.0191743,-0.0913013,-0.191236,-0.151403,-0.116134,-0.0121963,0.0116482,0.00153334,0.0471466,-0.54972800000000000000
1,"LE26P20",-0.0540173,0.446817,-0.0461544,0.334136,0.00183976,-0.439575,-0.468166,-0.0366019,-0.0460829,-0.0460094,-0.228602,0.00238475,-0.188082,0.051149,-0.0648824,0.105921,-0.316431,-0.0135349,0.0343534,0.231645,0.06952430000000000000
1,"LE30E06",0.367775,-0.0883332,-0.193971,-0.142968,-0.115301,0.198532,0.178692,0.123945,0.0275879,-0.0800547,0.0538192,0.106704,0.117545,0.144974,0.0873536,0.080425,-0.137183,-0.496713,-0.496873,-0.318888,0.11987900000000000000
1,"LE22O07",-0.109411,-0.606294,0.181182,-0.463798,0.123734,0.00715728,0.416423,0.0825174,-0.0743868,-0.200919,-0.0000794965,-0.0316624,-0.0784913,-0.139519,0.220372,0.134605,0.0586326,-0.0429006,0.119556,0.13454,-0.00612371000000000000
1,"LE24N10",0.167543,0.131134,0.191354,0.0913462,-0.0715678,0.249512,0.0762346,0.0795746,0.0893787,0.457555,0.0232664,-0.495649,0.0643734,0.465776,0.122395,-0.0260855,0.00301656,0.069106,-0.066851,0.0903149,-0.33546100000000000000
1,"LE25P24",-0.212984,-0.50606,0.0132979,-0.14726,-0.603474,-0.187624,-0.249016,0.00306758,0.124952,0.058003,0.0216638,-0.015823,0.0324962,-0.0637009,-0.0338809,-0.0324858,-0.043862,-0.182534,-0.199497,-0.151715,-0.30033900000000000000
1,"LE15H01",0.30767,0.250466,0.429315,0.00352311,0.0657916,-0.180974,-0.324834,0.00295384,0.160427,-0.260368,-0.266192,-0.00945665,-0.0612014,0.336633,0.310246,0.0105969,0.180569,0.00678325,0.234079,0.110518,-0.19521700000000000000
1,"LE19K23",0.0292198,-0.152534,-0.0974228,-0.0576142,0.2243,0.0294225,0.0284126,0.0124498,0.0598985,0.0883235,0.0260445,-0.335861,-0.170226,-0.726883,-0.0545164,-0.145321,0.247337,-0.0796644,0.181668,0.232531,0.22369400000000000000
1,"LE4D22",-0.159745,0.0300082,0.243843,-0.235936,0.147228,0.111286,0.0499848,-0.365093,-0.0979431,0.0295183,-0.0558554,0.131612,0.0359327,-0.04288,0.00440787,0.0755797,0.00633997,0.0993433,0.799257,-0.00459032,0.00977078000000000000
1,"LE16G03",-0.0250391,-0.0778413,-0.0387597,0.165913,0.152014,-0.0794086,0.215857,-0.385994,-0.407072,-0.0685962,0.114311,-0.149641,-0.224455,-0.0947101,0.309487,0.227277,0.0218632,0.293613,-0.10422,0.301535,-0.37168900000000000000
1,"LE16M23",-0.0745768,-0.118798,0.128894,0.0313659,0.0826195,0.647287,0.0134202,0.197465,-0.180197,0.257284,0.0327036,-0.148474,-0.10279,-0.476634,-0.0426524,-0.263701,-0.0869378,-0.106488,-0.0706484,0.144132,0.14900800000000000000
1,"LE17H07",0.00603437,-0.041834,-0.0394446,0.156175,0.1107,-0.118046,-0.296795,-0.170862,0.186624,0.418618,0.00724514,-0.0679803,0.0150972,-0.102696,0.02077,-0.0170931,-0.0125319,-0.0990656,-0.11238,-0.220779,-0.72884300000000000000
1,"LE15P20",-0.435072,0.168196,-0.0742827,0.240759,0.204545,-0.0834129,-0.117734,0.170003,0.253962,-0.0778605,0.352467,-0.19916,0.0344798,0.117847,-0.0848511,0.0642642,0.186755,0.140726,0.0877283,-0.00902956,-0.55141600000000000000
1,"LE33I06",-0.0822038,0.0429894,-0.374785,-0.232914,-0.618401,-0.294959,-0.0823651,-0.0945735,0.279196,0.238579,-0.132343,0.0900256,0.209922,0.166603,-0.0682273,0.116115,0.041372,-0.153465,-0.154773,-0.0979264,-0.04769260000000000000
1,"LE6K19",0.125247,0.0323188,-0.177239,-0.0320611,0.0852715,-0.0519783,0.281721,0.11392,0.229432,0.108469,0.0539085,0.00751503,0.039015,0.00085635,0.0828694,-0.111203,-0.227046,-0.681025,-0.369502,-0.151006,-0.29275600000000000000
1,"LE2K06",0.409497,0.0124915,-0.11687,0.0660789,-0.203527,-0.04402,0.115089,0.123533,-0.0187067,0.0307164,0.215041,0.0359038,0.371153,-0.074161,-0.0390271,-0.057404,0.613179,-0.0750272,0.31271,0.213727,0.14241600000000000000
1,"LE30P03",-0.584409,0.469846,-0.114718,0.276667,-0.00336153,-0.102948,0.00183133,0.0659806,0.132352,-0.0919299,0.102928,-0.257198,0.0060593,0.203194,-0.192816,-0.113242,0.0706427,0.0407813,-0.272532,-0.0598944,-0.23342200000000000000
1,"LE30F15",0.0150128,-0.418383,0.301311,-0.174803,-0.198168,0.285744,0.128407,0.0129153,0.0124193,-0.0403047,-0.0453617,-0.135215,-0.164421,-0.163657,-0.115609,0.279517,-0.13624,-0.243073,-0.532181,-0.176096,-0.08065940000000000000
1,"LE32H05",0.473362,0.0936584,-0.307114,0.210736,0.101865,0.244554,0.0151156,0.128732,-0.1052,0.0181728,-0.0309249,0.0861084,0.685149,0.111544,-0.0122812,-0.0184182,-0.0549614,0.12663,0.0686832,0.0867706,0.08951680000000000000
1,"LE13N05",-0.0503453,0.227015,0.0796084,0.378188,0.278276,-0.173546,-0.373782,0.108658,0.0194755,-0.208061,0.17137,-0.172386,0.335116,-0.00798619,-0.0641313,-0.0277087,-0.161113,0.0816104,-0.114372,-0.345971,-0.38999500000000000000
1,"LE25C02",-0.290596,0.0208124,0.206462,-0.0334997,0.425233,0.0056746,0.291797,0.111246,-0.0282072,-0.00846798,0.194544,0.419924,0.518157,0.158542,-0.0197369,0.21788,-0.0182975,-0.0249729,0.143626,-0.0963807,0.07473410000000000000
1,"LE33G04",-0.2393,0.315269,0.0341781,0.141282,0.735302,0.0312457,0.0161412,-0.0890442,0.019141,0.181416,0.00905807,-0.0124651,0.253511,0.156649,0.0104614,-0.066039,0.0637256,-0.224962,-0.26496,-0.0372212,-0.13902100000000000000
1,"LE8N16",0.252246,0.610727,0.232753,0.39239,0.0938907,0.0440644,0.0940597,0.068011,0.0515027,-0.0270959,0.367631,-0.149189,0.101704,-0.0744966,0.273405,-0.0201669,0.0314221,-0.127401,-0.24878,-0.00583778,-0.00451306000000000000
1,"LE16A03",-0.475842,-0.0880527,0.188703,0.16825,-0.175684,-0.0345434,0.14483,-0.208446,-0.0989577,0.0680141,-0.199457,-0.150151,-0.35965,-0.320168,-0.0619015,-0.221326,0.29995,-0.280036,-0.165614,-0.143818,-0.16582700000000000000
1,"LE26H04",0.307078,-0.29852,-0.00493721,-0.15757,-0.0918657,-0.0361064,0.728976,-0.0632776,-0.0957075,0.0120537,0.0768921,-0.115641,0.021873,0.100615,0.144057,0.207169,-0.253336,0.11806,0.0424396,0.103221,-0.23053300000000000000
1,"LE18B16",-0.265966,-0.17853,-0.0385137,-0.0653995,-0.296586,-0.197638,-0.444461,-0.0627074,0.204414,0.0608312,0.161936,-0.00972154,0.226481,-0.0126494,-0.0622807,-0.108579,-0.0721589,-0.349655,-0.0880371,-0.517898,-0.14410900000000000000
1,"LE5M07",-0.0526813,0.0946408,-0.297138,-0.0874796,-0.151714,-0.100251,-0.0162796,-0.199905,0.0983577,0.140249,-0.103124,0.074734,0.0774342,-0.0342454,0.13873,-0.386976,0.223773,-0.186118,-0.362628,-0.110914,-0.60727700000000000000
1,"LE14K04",0.00721004,-0.11088,0.0811934,-0.104768,-0.252368,0.192795,0.0319168,0.375048,-0.0900644,-0.0316591,0.187954,0.185258,0.399544,-0.0230356,0.0505223,0.204833,-0.0760583,0.176661,0.150046,-0.0192027,-0.61986500000000000000
1,"LE14L14",0.207863,0.0607568,0.124286,0.0599342,-0.149584,-0.127666,0.31819,-0.192439,-0.204279,0.0742141,0.162726,-0.355684,0.252506,0.423989,-0.0168661,0.108901,0.470088,0.00165281,0.0765821,0.22807,0.14948900000000000000
1,"LE10F07",0.0512619,0.263043,0.136178,-0.122963,0.0354628,-0.107117,0.132825,0.122014,0.358361,0.230438,0.301723,0.0155153,0.112902,0.0499749,0.214466,0.480668,0.158377,-0.0423932,-0.085338,0.440078,0.23735800000000000000
1,"LE25P05",0.0164604,0.0248149,-0.0379849,-0.0190814,0.0388135,0.00762356,0.0820927,-0.704497,0.0209805,0.0345721,0.0313597,-0.231347,-0.449805,-0.170274,0.0816882,0.0730391,0.0525449,0.03291,-0.400047,0.0857089,0.14830100000000000000
1,"LE13E13",-0.113441,-0.0922073,-0.0620953,-0.139103,-0.0690587,0.0699699,-0.171898,-0.00790429,-0.0192143,0.0583183,-0.199689,0.0911391,0.133514,-0.048974,-0.706206,-0.137043,0.369994,-0.100135,0.165406,-0.094425,-0.37850500000000000000
1,"LE14D15",0.0263586,0.240766,0.200951,0.399567,-0.353354,0.0166406,-0.151804,0.516334,-0.143875,0.307501,0.18979,-0.0782495,-0.165358,-0.0226588,0.0177655,0.170009,0.221557,-0.064577,-0.12612,0.192397,0.07657860000000000000
1,"LE31H05",-0.0976947,-0.175924,0.410542,-0.0388735,0.064473,-0.233632,0.0289707,0.073104,0.122099,0.0703871,0.0366065,0.311842,0.0989184,-0.0677652,0.143343,0.229676,-0.200788,-0.0590167,-0.0509863,0.0654524,-0.68390100000000000000
1,"LE9B23",-0.0894619,0.196122,0.128221,0.118665,0.0990166,-0.043617,0.247152,0.12055,0.0337804,0.235285,0.0835815,0.0676536,0.233122,-0.00259853,-0.0560087,0.148639,0.562419,-0.367776,-0.177209,0.0224027,-0.45228500000000000000
1,"LE20G11",0.00141088,-0.0586211,-0.0502732,-0.0737884,-0.0868253,-0.0551575,0.0473032,-0.677365,0.0787956,0.0444031,-0.0174115,-0.101255,-0.448753,-0.14559,0.10279,0.0728738,0.00501648,-0.101577,-0.415259,-0.122887,0.24874800000000000000
1,"LE32G02",-0.0143411,0.201151,-0.0245381,0.189457,0.0861824,0.0292894,-0.116091,-0.0250911,0.137991,0.0603397,-0.00164274,-0.754321,0.0499246,0.192001,0.252094,0.088166,0.0415819,0.0248778,-0.0454377,0.341127,-0.27802400000000000000
1,"LE2M22",-0.128231,0.0172077,0.274514,0.484678,0.0861128,-0.238069,-0.151369,-0.126085,-0.325653,0.185245,-0.0384494,0.126768,-0.133137,0.0364312,0.260539,-0.0122002,-0.0712673,-0.00215984,-0.184139,-0.345247,-0.40854100000000000000
1,"LE25H19",0.0891363,-0.0174972,-0.230151,0.424132,-0.106822,0.127313,0.00285351,-0.107262,-0.259562,0.0994781,0.0606763,0.483707,0.0114691,-0.140324,-0.144757,0.30615,0.224111,-0.371369,-0.12091,-0.0306319,0.25813400000000000000
1,"LE32O15",0.186737,0.00231403,-0.197215,0.040099,0.00208171,0.437584,0.0204733,0.0626349,0.0749568,0.103827,-0.0281663,0.427844,0.366904,-0.169999,0.00755089,0.178534,0.158569,0.412474,-0.24328,-0.0996433,0.26212700000000000000
1,"LE16A07",0.200781,-0.118741,0.00521462,-0.189052,-0.0193199,0.0149682,-0.584943,-0.491105,-0.243186,-0.227655,-0.158648,0.114285,0.154915,0.122374,-0.0741735,-0.0942856,0.165113,-0.112002,-0.262399,-0.0598751,0.10522600000000000000
1,"LE5L04",0.0478777,-0.0789574,-0.0391329,-0.209887,0.14214,0.327733,-0.148149,-0.530087,-0.115301,-0.218425,0.312869,-0.067842,-0.0361729,0.205973,0.0982427,-0.505753,0.0233928,-0.13354,0.108922,0.0647457,-0.09075060000000000000
1,"LE1I10",0.085073,0.197914,0.519269,-0.169225,0.460733,0.0603003,0.00191654,-0.136998,-0.29872,-0.113844,-0.0225144,-0.000126817,0.0399292,0.117422,-0.009577,0.121068,-0.224322,0.198284,-0.269036,-0.122703,-0.33275500000000000000
1,"LE20L04",-0.101192,0.195614,0.0538612,0.514914,0.189308,-0.256367,-0.0428863,-0.093636,0.147667,-0.0591788,0.0679154,-0.390534,0.343029,0.192902,0.064005,0.0690134,0.141628,0.189388,0.0796583,0.0555383,-0.39969600000000000000
1,"LE8A24",-0.335603,0.058246,0.0643653,0.154798,0.216458,0.0478837,0.0732094,0.376203,-0.00110551,0.364983,0.0517691,0.149254,-0.0281115,0.0254057,0.204684,0.178126,0.0549616,0.265593,0.1258,0.560227,-0.15285900000000000000
1,"LE32C16",-0.121309,-0.313047,-0.152214,0.256562,0.212547,0.0854048,-0.0806477,0.514578,-0.0903626,-0.0215585,0.257836,0.156096,0.0187783,-0.0431785,0.0511963,-0.0936911,-0.0458825,-0.18116,0.11758,-0.131496,-0.54350400000000000000
1,"LE27I04",-0.182133,-0.0266176,-0.0539827,0.161136,0.032269,-0.0347294,-0.13686,-0.554178,-0.166748,-0.211227,-0.111997,-0.258501,-0.310624,-0.0724342,-0.0744242,-0.137054,0.00925561,-0.179308,-0.125651,-0.380574,-0.37207800000000000000
1,"LE28L01",0.0757309,-0.0100447,-0.099585,0.224453,0.0786479,-0.0128734,0.0035648,0.283661,0.0491434,0.0549491,-0.0460612,-0.0874149,0.149865,0.111713,0.383131,0.183011,0.47603,0.166647,0.110891,0.00417854,-0.59155000000000000000
1,"LE4E03",-0.171004,-0.204303,0.0526193,-0.0573393,-0.0511785,-0.442197,0.283351,-0.0421462,0.109989,0.170436,-0.0717542,-0.228385,-0.230345,0.139764,-0.0894599,-0.183999,-0.262694,-0.288391,0.0307573,-0.0342431,-0.52491800000000000000
1,"LE32C24",-0.0453504,0.392903,0.235179,0.287597,0.0357766,-0.202154,0.0169639,0.0483122,0.485554,0.160771,0.0762084,-0.406502,0.0631612,0.115115,-0.280368,0.0229615,0.172153,-0.215179,0.0733818,0.0143191,-0.22409100000000000000
1,"LE2G08",0.10968,0.162603,-0.0988293,-0.233225,-0.304963,-0.109366,-0.0994397,-0.124443,-0.0236831,0.319416,-0.15945,-0.0317326,0.278268,-0.244878,-0.0340553,0.0896169,0.158967,0.0104918,-0.615875,-0.211947,-0.20449800000000000000
1,"LE2M14",-0.125813,-0.350834,-0.0337331,-0.0786042,-0.165446,-0.236558,-0.0276213,0.0473317,-0.304884,-0.214517,0.250634,0.267585,0.239409,0.106659,0.505229,0.196729,-0.187714,0.199287,-0.0586001,-0.139475,0.18317500000000000000
1,"LE7D21",0.082378,0.0426972,0.0817993,-0.0811975,0.022467,0.00870367,-0.0413411,0.208011,0.0605337,0.410046,0.172453,-0.0398704,0.00547465,-0.0116063,0.207803,-0.0287771,0.522677,0.0544936,0.560617,0.036572,-0.30570000000000000000
1,"LE18E14",-0.163127,-0.141808,0.0283845,0.286149,0.125105,-0.201988,-0.486728,-0.179019,-0.247516,-0.110146,-0.0943503,-0.242157,0.0809044,0.036078,0.0198934,0.0101486,-0.205824,-0.000279457,0.177075,-0.168732,-0.54195600000000000000
1,"LE31J12",-0.114365,0.174489,-0.223177,0.249236,0.189901,0.0343716,0.0730635,-0.305844,0.0450702,-0.254083,0.0343066,-0.0634852,0.0602834,0.00269754,0.37014,-0.0195488,-0.153959,0.286694,-0.0432448,0.0287423,-0.62210000000000000000
1,"LE11D06",0.0628308,-0.0671968,-0.301337,0.0351927,-0.253658,-0.164128,-0.138342,0.524463,-0.030968,0.0367029,-0.0138184,0.208625,-0.0883212,0.57882,0.162799,0.171183,0.147739,-0.113441,0.145316,-0.0511344,-0.10451900000000000000
1,"LE32A21",-0.547153,-0.029313,0.187328,0.0518562,0.414144,-0.0867056,-0.0858686,-0.110983,0.189391,-0.170909,0.280118,-0.276096,0.282132,-0.304639,0.0102298,0.053016,-0.0075992,0.197462,0.00625137,-0.15148,-0.07830720000000000000
1,"LE29F15",-0.0767523,0.044505,-0.0743501,0.0803115,-0.030759,-0.233515,0.0711822,-0.0707907,0.363753,-0.0640208,0.3479,-0.128003,0.220904,0.366555,-0.0468407,-0.325033,-0.201981,-0.166598,0.51035,0.0377213,-0.13903400000000000000
1,"LE31K22",0.698737,0.263876,-0.0834596,-0.162802,0.0217703,-0.127272,0.0237708,0.0918079,-0.145736,-0.144284,0.0396393,-0.0426884,0.271582,-0.123385,0.00187355,0.149462,0.386767,-0.220803,-0.0640759,-0.137403,-0.06999430000000000000
1,"LE3D14",-0.0438464,0.187718,0.0971923,0.275697,0.381581,-0.171426,-0.0897112,0.291952,-0.193731,0.106995,0.0143843,0.0830039,-0.483626,-0.0356066,-0.000568704,0.0155715,0.0490913,0.155439,-0.0470805,-0.231579,-0.48498700000000000000
1,"LE17M02",-0.160358,0.338187,0.0280659,0.401051,0.335398,-0.154799,0.00551635,-0.0806297,0.125969,-0.065221,0.013271,-0.291284,0.412225,-0.261648,-0.0529581,-0.0220256,0.127117,0.184759,0.14629,-0.0251453,-0.36898300000000000000
1,"LE1D02",-0.0912837,-0.10938,0.248142,0.00697547,0.0770033,0.264641,-0.211754,0.253937,0.0156214,0.159161,0.218574,-0.40717,0.263208,-0.337086,0.0544246,0.106529,0.360457,-0.261482,-0.270322,0.0985731,-0.12387600000000000000
1,"LE29O24",-0.0578257,-0.390103,-0.0688322,-0.348246,-0.0407639,-0.0402234,-0.146484,-0.416075,-0.387972,-0.0564831,-0.422997,-0.000894109,0.0597597,0.279308,-0.211164,-0.12461,-0.107269,0.103102,-0.0101221,-0.0224247,0.15337000000000000000
1,"LE10N14",0.00135496,0.0823885,-0.146517,-0.0551205,-0.346386,-0.00543296,0.166881,0.285427,0.245605,0.237912,0.0819258,-0.0708545,-0.170994,0.0488973,-0.0148621,0.00834051,0.0152317,-0.716369,0.139427,0.211509,0.03470580000000000000
1,"LE6I13",-0.205993,0.16058,0.0359145,-0.519276,-0.0935011,0.0877361,-0.0451502,-0.437089,-0.098844,-0.250708,-0.0982824,-0.119586,-0.113352,0.335461,0.0219856,-0.0779454,0.0111425,0.156416,0.430528,0.10953,0.02915360000000000000
1,"LE7A04",0.126122,0.297177,-0.0386344,0.269997,0.17072,-0.219036,0.0333916,-0.0408607,-0.20373,0.202644,0.084201,-0.0836277,0.0912719,-0.494643,0.479805,0.0735817,-0.162589,-0.0385856,0.156737,-0.123341,-0.29748100000000000000
1,"LE26D22",-0.0682406,0.1431,0.25908,0.00243373,0.0184687,0.00715396,0.158535,0.2885,-0.0165132,-0.337439,0.641574,0.150086,-0.110254,0.000998163,0.189927,0.341852,0.0504544,0.113261,-0.103621,0.0201252,-0.24308600000000000000
1,"LE32L08",0.0729547,0.310136,-0.132156,0.114214,0.415397,-0.084178,-0.0611219,0.099766,0.181611,0.103987,0.054746,-0.133625,0.274019,-0.436056,0.184692,0.151118,-0.0772777,-0.222901,-0.15428,-0.0820161,-0.44904300000000000000
1,"LE27H04",0.0947123,-0.262134,-0.0468945,-0.0110001,-0.352082,-0.223039,-0.133753,-0.0499243,-0.248874,0.0595257,-0.0423098,-0.0936655,-0.0383784,-0.133879,-0.10585,-0.0335113,0.00378659,-0.0964381,-0.159799,-0.703751,-0.29668300000000000000
1,"LE16L01",0.262831,-0.0741446,-0.152928,0.174475,0.0379292,0.243504,0.223675,0.331409,0.125966,0.370454,0.298467,0.140069,0.196216,-0.0697246,0.230626,0.163637,0.17719,0.297794,0.255013,0.272721,0.07987510000000000000
1,"LE16E22",0.682031,-0.0861256,0.275041,-0.183635,-0.229205,-0.0870764,-0.0670871,-0.022813,-0.254555,0.0258201,-0.015222,0.0827443,0.0689402,-0.190164,-0.046212,0.107533,0.283729,-0.0153177,-0.163664,-0.318751,-0.12894300000000000000
1,"LE16E04",-0.121619,0.221194,0.0901613,-0.0442051,-0.099835,-0.00912408,-0.0899424,-0.841647,-0.127304,0.184534,0.0201194,-0.00498387,0.117161,0.229937,0.140929,-0.0367437,0.0255543,0.0571163,-0.233944,0.0504361,0.00173113000000000000
1,"LE25G23",-0.0797645,-0.135907,0.259747,0.208772,0.179977,0.0328099,-0.00396251,0.00932591,0.160666,-0.295436,-0.00463366,0.0496258,0.136461,0.595368,0.147669,0.0694321,-0.0503393,-0.440592,-0.174833,0.120025,-0.27133200000000000000
1,"LE22B03",0.668698,-0.148849,0.0312222,-0.0226176,0.0260953,-0.0285645,0.151724,0.10598,-0.229401,0.263241,0.152191,0.0503524,0.0925195,-0.206336,0.106638,0.0428957,0.47622,0.0219977,0.00773804,0.22784,-0.04740770000000000000
1,"LE14H06",0.0692525,0.318259,-0.0969626,-0.163482,0.00250232,0.015034,0.348252,0.133915,0.194334,0.030962,0.0870011,-0.34742,-0.0598542,-0.110984,-0.0398416,-0.162049,-0.129511,-0.15223,-0.326134,-0.0701776,-0.59696400000000000000
1,"LE7A07",0.133721,0.420459,0.0759576,0.226418,0.284762,-0.0716378,-0.36362,-0.2004,0.00562882,0.19407,0.141014,-0.302105,-0.271998,0.174119,-0.117434,0.0820044,0.0560636,0.0358789,0.242379,0.0775383,-0.38320200000000000000
1,"LE17G18",-0.250238,-0.306387,-0.247637,-0.0938243,-0.274787,-0.345586,-0.0669352,-0.0770545,0.0783415,-0.0334842,-0.397695,-0.189259,-0.196054,0.0806388,-0.304575,-0.195709,-0.169991,-0.25366,-0.122922,-0.262511,-0.11626300000000000000
1,"LE17N17",-0.0763577,-0.625199,0.0704932,-0.245052,0.0399808,-0.00545452,-0.0005836,0.10496,-0.199848,-0.439536,0.155189,0.141611,0.0452377,0.0808947,0.272508,0.149383,-0.0146894,0.133847,-0.121252,-0.0768567,0.32319600000000000000
1,"LE23M05",-0.129938,-0.0408495,-0.00700111,-0.0360989,-0.457608,0.0322706,-0.0678352,-0.0397583,0.0430732,-0.0716088,-0.337532,0.124818,-0.0193485,0.244251,-0.068235,-0.00097185,-0.135353,0.0527159,0.0304172,0.258249,-0.68816300000000000000
1,"LE4K02",-0.0844169,-0.322791,0.209251,-0.26381,0.00220493,-0.0245097,-0.272848,-0.234928,-0.112543,0.0452173,-0.153092,-0.152265,-0.105265,0.19234,-0.154842,-0.233548,0.0830598,-0.616368,0.00407778,0.110095,0.24120700000000000000
1,"LE16H10",-0.116708,-0.697483,0.133768,-0.227705,-0.0406429,-0.101542,-0.20772,0.290704,0.000744595,0.0839333,-0.168664,-0.0273844,-0.224227,-0.0108012,-0.14145,-0.18961,0.0178741,-0.105393,-0.0965207,-0.0365887,0.35476100000000000000
1,"LE16B06",-0.0666631,-0.209178,0.0480171,0.188878,0.434848,0.233834,0.136594,0.200992,-0.0758819,0.240858,0.210394,0.113194,0.138396,0.0941489,0.123764,0.170735,0.306113,0.178779,0.187797,0.296991,0.41051300000000000000
1,"LE25H06",-0.240622,-0.0181879,-0.086326,0.00537908,0.0714477,-0.0148929,0.00417726,0.144269,0.05965,-0.190562,0.416013,0.0299216,0.171352,0.384942,-0.120048,-0.0581604,-0.0195038,0.108937,0.616814,0.323535,0.03973960000000000000
1,"LE20I17",-0.186967,0.00866616,0.149512,0.190197,0.150532,-0.12841,-0.605277,-0.153392,0.329965,-0.160956,-0.0201647,0.056618,0.0757789,-0.120922,0.0815836,-0.00737323,0.042583,0.426821,-0.104827,0.0107933,-0.34181200000000000000
